time,TVL (USD)
2019-06-24T00:00:00Z,$36648
2019-06-23T00:00:00Z,$36648
2019-06-22T00:00:00Z,$37015
2019-06-21T00:00:00Z,$36638
2019-06-20T00:00:00Z,$36487
2019-06-19T00:00:00Z,$36487
2019-06-18T00:00:00Z,$36450
2019-06-17T00:00:00Z,$45238
2019-06-16T00:00:00Z,$46012
2019-06-15T00:00:00Z,$45557
2019-06-14T00:00:00Z,$45374
2019-06-13T00:00:00Z,$45374
2019-06-12T00:00:00Z,$45465
2019-06-11T00:00:00Z,$46216
